loan_id,customer_id,loan_type,loan_amount,interest_rate,start_date,status
L04579,C00015,Car,2832395.96,7.9,30-09-2021,Closed
L04580,C09077,Car,948100.04,7.87,08-06-2023,Closed
L04581,C06267,Home,2325978.46,9.95,23-01-2024,Closed
L04582,C11026,Car,612582.9,10.11,27-07-2023,Closed
L04583,C04963,Personal,1352222.55,10.92,10-09-2023,Active
L04584,C00334,Personal,2788444.19,10.45,16-12-2024,Closed
L04585,C06141,Car,2007136.78,7.29,07-11-2024,Active
L04586,C10318,Car,4545487.69,7.38,23-03-2026,Closed
L04587,C07260,Car,3692548.89,11.07,20-05-2023,Active
L04588,C04906,Home,4962461.58,10.56,04-06-2023,Closed
L04589,C05312,Personal,3952957.44,12.67,16-01-2022,Active
L04590,C03365,Home,3161899.91,14.89,25-12-2024,Active
L04591,C06494,Personal,1698067.61,14.86,29-08-2024,Closed
L04592,C01975,Personal,3041179.74,13.03,31-10-2022,Closed
L04593,C11444,Personal,2807422.49,10.13,06-07-2022,Active
L04594,C03816,Car,1528414.17,10.31,26-04-2024,Closed
L04595,C11865,Car,2666621.73,10.87,17-04-2025,Closed
L04596,C05762,Home,4563997.76,10.83,11-08-2022,Active
L04597,C06558,Car,3654238.23,11.46,16-04-2024,Closed
L04598,C03462,Car,4688861.64,8.3,28-06-2025,Active
L04599,C05676,Personal,4812035.91,12.83,18-07-2021,Closed
L04600,C10077,Car,2822630.75,11.3,13-04-2025,Active
L04601,C10079,Car,4723613.91,13.24,04-06-2024,Active
L04602,C01522,Personal,4967613.36,14.08,21-07-2021,Active
L04603,C03584,Personal,4493496.28,9.76,24-11-2024,Active
L04604,C07502,Home,2095929.86,12.41,23-04-2026,Closed
L04605,C09196,Car,2875680.71,14.17,04-01-2022,Closed
L04606,C02220,Personal,3603197.25,8.15,26-03-2022,Active
L04607,C11224,Home,926436.64,8.29,21-05-2024,Active
L04608,C00119,Home,1470747.08,12.99,12-11-2024,Active
L04609,C07145,Home,2664738.75,11.23,07-06-2025,Closed
L04610,C01030,Home,421890.45,13.43,11-10-2021,Active
L04611,C05557,Car,2060469.18,14.92,27-06-2022,Closed
L04612,C00565,Car,1139250.05,11.51,19-08-2022,Closed
L04613,C03186,Personal,846021.36,10.84,21-08-2024,Active
L04614,C00161,Home,830405.99,8.26,03-07-2021,Closed
L04615,C01070,Personal,3851297.11,12.94,25-08-2023,Active
L04616,C04111,Personal,2410096.48,9.54,16-07-2025,Active
L04617,C11044,Home,2392339.89,7.92,19-01-2024,Active
L04618,C11646,Car,1732021.4,11.25,07-05-2024,Closed
L04619,C07822,Personal,1407522.46,14.98,15-03-2026,Active
L04620,C00644,Car,2018095.4,14.08,05-01-2024,Closed
L04621,C02290,Personal,509724.98,13.27,03-01-2023,Active
L04622,C08171,Car,3919227.03,11.74,19-05-2022,Active
L04623,C08324,Personal,2284252.24,8.9,12-07-2022,Closed
L04624,C11078,Personal,381066.52,13.31,02-01-2026,Active
L04625,C03636,Car,1778484.4,14.14,08-05-2024,Active
L04626,C04990,Personal,3234529.63,10.13,02-10-2022,Closed
L04627,C09753,Car,3286466.52,9.31,05-10-2021,Active
L04628,C09081,Personal,3522989.05,10.6,21-02-2025,Active
L04629,C02140,Car,3783829.35,9.89,06-08-2025,Active
L04630,C00641,Car,1145692.72,8.74,25-05-2021,Closed
L04631,C07688,Car,3871200.42,9.62,23-10-2024,Closed
L04632,C01557,Home,1912994.97,7.16,31-03-2022,Closed
L04633,C08429,Personal,621926.62,11.97,12-02-2023,Closed
L04634,C09074,Home,1431632.18,11.23,10-01-2025,Closed
L04635,C07280,Personal,1721755.28,10.64,23-07-2023,Active
L04636,C08201,Personal,2616658.11,11.36,25-09-2025,Closed
L04637,C03313,Home,4615079.23,14.73,31-10-2022,Active
L04638,C10304,Car,4730883.22,11.29,20-06-2024,Closed
L04639,C01193,Personal,4608487.44,13.41,28-01-2023,Active
L04640,C10208,Car,3651706.02,7.34,29-08-2023,Closed
L04641,C09166,Car,978481.92,7.63,31-07-2021,Closed
L04642,C00144,Car,634518.63,7.38,19-12-2023,Active
L04643,C01890,Car,2450980.69,12.01,26-10-2022,Closed
L04644,C00546,Car,999339.27,14.32,17-12-2021,Closed
L04645,C06671,Home,4801433.57,7.82,16-11-2022,Active
L04646,C08271,Home,1767944.46,12.12,12-08-2024,Closed
L04647,C09767,Car,2559159.87,8.25,15-02-2025,Closed
L04648,C04462,Car,1551519.77,13.27,08-04-2026,Active
L04649,C01042,Car,2827821.92,14.27,08-04-2023,Closed
L04650,C09696,Home,4002669.64,10.08,18-09-2021,Closed
L04651,C01148,Home,3015823.14,8,18-09-2025,Active
L04652,C08091,Car,1057026.01,8.66,20-09-2023,Closed
L04653,C03679,Car,1585707.16,11.64,28-02-2023,Closed
L04654,C01004,Car,2806708.63,14.37,04-10-2022,Closed
L04655,C09597,Home,4970862.2,13.94,10-03-2025,Active
L04656,C10663,Home,1305279.6,7.14,10-04-2022,Closed
L04657,C08084,Personal,1324389.97,13.77,09-12-2022,Active
L04658,C11327,Personal,2217413.17,10.57,09-01-2025,Active
L04659,C06943,Personal,2305449.01,13.09,19-07-2025,Active
L04660,C09227,Car,292477.88,10.7,11-01-2024,Active
L04661,C09240,Personal,1635594.85,11.24,13-06-2022,Active
L04662,C03625,Personal,2556609.06,12.51,16-10-2022,Active
L04663,C08790,Home,4689956.82,12.55,21-03-2022,Active
L04664,C05855,Home,2662377.26,14.47,23-03-2023,Closed
L04665,C03920,Car,2319583.63,14.43,23-03-2025,Active
L04666,C10823,Home,671930.78,11.72,13-02-2024,Active
L04667,C05814,Personal,3528257.95,7.09,24-09-2025,Closed
L04668,C10296,Personal,3798248.63,9.1,27-12-2023,Active
L04669,C07831,Personal,196256.91,7.82,15-10-2024,Active
L04670,C00612,Car,361057.88,13.69,22-01-2024,Active
L04671,C01280,Home,3313267.23,11.25,05-02-2026,Active
L04672,C11593,Home,940617.13,8.49,02-06-2021,Active
L04673,C00527,Home,3311566.55,12.31,20-06-2022,Active
L04674,C06837,Home,2132057.14,12.55,21-10-2023,Active
L04675,C05034,Personal,2638800.73,13.15,18-08-2025,Active
L04676,C01479,Car,3819416.18,8.11,19-04-2024,Closed
L04677,C04484,Home,1594284.94,12.64,07-03-2026,Active
L04678,C10287,Personal,4219692.68,10.97,23-10-2022,Active
L04679,C02949,Car,591097.71,12.06,16-12-2025,Active
L04680,C00184,Home,2637875.24,7.49,19-10-2024,Active
L04681,C01208,Personal,2262020.7,14.58,26-01-2025,Active
L04682,C08736,Car,4405384.88,13.16,13-03-2026,Active
L04683,C02109,Car,598236.12,9.3,30-08-2023,Active
L04684,C04444,Home,2768874.02,8.93,11-04-2025,Closed
L04685,C01729,Personal,2228668.63,7.9,15-02-2026,Closed
L04686,C05911,Personal,3813485.94,8.73,12-08-2025,Closed
L04687,C05805,Car,3455088.82,7.28,06-08-2025,Closed
L04688,C01843,Car,1902797.44,13.85,02-10-2022,Active
L04689,C03624,Home,438889.65,10.39,02-12-2021,Active
L04690,C10523,Personal,2991881.69,7.98,07-09-2022,Active
L04691,C08991,Car,3698532.24,9.48,08-10-2025,Closed
L04692,C04230,Home,4346887.63,14.84,02-12-2024,Closed
L04693,C05489,Home,528907.61,13.91,10-09-2024,Closed
L04694,C07579,Home,819531.57,9.31,05-09-2024,Active
L04695,C05429,Car,3591150.31,8.63,14-01-2023,Active
L04696,C00074,Home,163536.53,9.86,15-10-2024,Closed
L04697,C11710,Car,2278052.61,10.78,21-07-2022,Closed
L04698,C05805,Personal,4658902.8,14.85,19-02-2024,Closed
L04699,C11677,Home,4623823.39,12.03,03-09-2023,Closed
L04700,C08808,Car,3404721.5,14.83,03-02-2025,Active
L04701,C09308,Home,4532948.38,9.59,30-08-2021,Closed
L04702,C10368,Personal,2262681.69,13.94,22-05-2024,Closed
L04703,C11298,Personal,2564941.35,14.6,14-11-2023,Active
L04704,C11749,Car,1708630.03,9,03-06-2023,Closed
L04705,C04760,Car,1067204.52,7.99,26-04-2024,Active
L04706,C07081,Personal,1720189.79,9.37,23-04-2024,Active
L04707,C09339,Car,4460436.99,11.84,26-07-2023,Active
L04708,C09779,Personal,100258.69,12.24,20-09-2022,Active
L04709,C00904,Home,4246474.38,14.17,24-06-2023,Closed
L04710,C02241,Personal,2345019.25,13.5,02-07-2025,Closed
L04711,C00064,Home,3855758.65,7.59,05-11-2022,Active
L04712,C00628,Home,3643518.09,7.14,16-04-2026,Closed
L04713,C04048,Car,3868693.72,8.33,23-03-2026,Active
L04714,C08904,Car,4602346.13,9.29,22-12-2022,Active
L04715,C09563,Car,4134286.64,13.48,03-08-2023,Active
L04716,C08351,Personal,2214800.27,14.63,17-07-2025,Active
L04717,C04224,Home,3560920.68,12.4,09-11-2025,Closed
L04718,C10559,Home,3045656.88,13.59,30-04-2021,Closed
L04719,C03304,Personal,2576545.04,9.09,10-11-2024,Closed
L04720,C09491,Personal,713695.94,13.54,28-07-2021,Closed
L04721,C02050,Home,1323300.77,9.2,10-12-2025,Active
L04722,C04670,Home,2390335.34,9.07,11-04-2024,Active
L04723,C04663,Car,3564307.56,10.72,02-03-2025,Closed
L04724,C11330,Personal,4021021.76,9.27,22-01-2024,Active
L04725,C08940,Personal,1812492.67,10.44,10-11-2024,Closed
L04726,C02147,Personal,1439004.62,11.57,13-03-2022,Active
L04727,C07214,Home,2795495.46,9.45,31-12-2024,Active
L04728,C02586,Car,4328214.26,7.49,14-10-2025,Active
L04729,C03332,Car,3973645.25,12.73,12-12-2022,Active
L04730,C01543,Personal,3897895.58,9.98,08-03-2025,Closed
L04731,C09015,Home,2212023.79,12.74,13-05-2023,Closed
L04732,C06795,Home,424247.4,12.53,09-11-2024,Closed
L04733,C02548,Car,4708744.96,12.55,26-07-2021,Active
L04734,C01961,Car,322164.52,10.41,05-01-2026,Closed
L04735,C07475,Car,1073240.34,12.87,03-11-2021,Closed
L04736,C03728,Home,4982481.86,7.96,19-01-2026,Closed
L04737,C09695,Car,2515977.39,10.88,06-06-2023,Active
L04738,C08343,Home,653860.18,11.57,19-03-2025,Closed
L04739,C05418,Personal,4863413.01,13.75,20-10-2025,Active
L04740,C07761,Personal,3590462.73,13.61,13-11-2021,Closed
L04741,C11017,Personal,975510.81,9.06,28-05-2021,Active
L04742,C05020,Car,4692825.02,14.31,22-10-2024,Active
L04743,C09875,Home,3895877,13.73,02-05-2024,Closed
L04744,C00873,Car,4634553.58,8.92,28-11-2021,Closed
L04745,C05208,Personal,1892153.93,10.63,21-11-2021,Closed
L04746,C10236,Car,3580662.32,14.7,15-09-2024,Closed
L04747,C07872,Home,515807.21,7.78,14-12-2024,Closed
L04748,C10495,Home,1741797.14,7.51,30-05-2023,Closed
L04749,C05622,Personal,2598334.02,14.69,05-09-2022,Active
L04750,C07301,Home,370176.31,10.75,25-12-2021,Closed
L04751,C05491,Car,2207452.36,13.66,21-02-2026,Active
L04752,C05850,Car,1124327.96,12.76,02-04-2025,Active
L04753,C03169,Home,3523827.89,14.86,20-06-2022,Closed
L04754,C02891,Personal,1472920.71,14.02,08-10-2025,Active
L04755,C09320,Home,587080.67,7.12,28-03-2026,Closed
L04756,C04290,Home,2003450.85,11.67,31-12-2025,Active
L04757,C03043,Car,3298889.14,11.29,01-01-2025,Active
L04758,C07419,Home,2323902.06,11.44,16-09-2022,Active
L04759,C09613,Home,1090027.41,7.36,22-05-2021,Closed
L04760,C01505,Car,2366374.45,11.15,19-06-2021,Active
L04761,C03728,Personal,3759733.29,7.26,10-06-2025,Closed
L04762,C11011,Personal,231194.53,14.25,02-05-2025,Closed
L04763,C03654,Personal,2712200.94,14.46,30-01-2026,Closed
L04764,C03140,Home,4913744.65,9.62,10-01-2026,Closed
L04765,C04665,Personal,3031880.36,12.27,05-08-2023,Active
L04766,C04391,Car,462345.23,11.85,30-04-2021,Active
L04767,C03132,Car,2408440.52,14.84,24-09-2025,Active
L04768,C09153,Car,3011487.63,12.72,17-06-2021,Active
L04769,C06202,Car,4219470.71,11.32,01-12-2022,Active
L04770,C11033,Personal,1703616.09,7.06,17-03-2024,Closed
L04771,C02537,Home,2417955.66,7.81,06-01-2025,Active
L04772,C05698,Home,3591294.61,11.62,26-03-2025,Closed
L04773,C08063,Car,4804295.79,13.74,11-03-2022,Closed
L04774,C09646,Personal,4459562.19,12.01,28-05-2023,Active
L04775,C07167,Personal,4280824.87,13.43,14-03-2025,Active
L04776,C06775,Personal,3292530.92,7.6,15-05-2021,Closed
L04777,C00861,Car,2306674.23,10.06,17-11-2024,Active
L04778,C01092,Car,1537773.86,12.37,30-03-2024,Active
L04779,C02174,Personal,1274278.7,13.77,09-01-2024,Closed
L04780,C04527,Personal,3572718.89,14.37,02-06-2024,Active
L04781,C03108,Personal,4466675.39,8.89,16-12-2022,Active
L04782,C02888,Personal,3439281.67,14.26,12-08-2025,Closed
L04783,C02104,Car,3768697.71,10.88,19-06-2022,Closed
L04784,C03108,Car,3277166.26,10.4,31-10-2025,Closed
L04785,C07528,Home,62035.9,12.44,23-02-2026,Active
L04786,C07738,Personal,2715092.66,12.3,01-08-2021,Closed
L04787,C06000,Home,433358.59,7.23,09-12-2021,Active
L04788,C07301,Personal,3518642.78,11.55,19-01-2023,Active
L04789,C05033,Home,2570629.03,10.96,11-10-2024,Active
L04790,C05611,Car,2995235.94,13.68,19-04-2024,Active
L04791,C08611,Personal,3324284.57,10.75,23-06-2024,Closed
L04792,C08870,Car,3652598.35,14.96,10-04-2025,Closed
L04793,C00963,Car,3648952.55,7.52,14-02-2024,Active
L04794,C08383,Car,377538.29,11.38,22-12-2022,Closed
L04795,C02435,Car,3320130.66,8.49,20-07-2022,Closed
L04796,C10826,Home,671105.91,10.24,17-03-2026,Closed
L04797,C04163,Personal,1218721.91,14.8,15-11-2022,Closed
L04798,C02727,Personal,73082.55,8.43,31-12-2025,Closed
L04799,C09346,Personal,3341502.11,12.79,23-05-2022,Closed
L04800,C06371,Personal,3895307.03,9.07,24-02-2025,Active
L04801,C00174,Personal,260429.09,7.23,23-09-2021,Closed
L04802,C08801,Personal,3414661.99,14.94,08-07-2021,Active
L04803,C04515,Home,622200.47,10.78,05-03-2024,Active
L04804,C00982,Home,886806.85,8.21,17-06-2023,Active
L04805,C11935,Home,2431143.09,7.57,21-08-2022,Closed
L04806,C10239,Car,4792530.57,14.97,29-10-2021,Closed
L04807,C06025,Home,3789400.34,14.24,01-09-2023,Closed
L04808,C07432,Car,680255.91,13.69,10-12-2025,Closed
L04809,C05068,Home,2006692.05,9.19,27-06-2021,Closed
L04810,C05009,Personal,1838827.12,8.98,16-11-2023,Closed
L04811,C02237,Personal,2820447.19,7.33,11-09-2025,Active
L04812,C06686,Personal,3608097.66,12.06,06-08-2021,Closed
L04813,C04234,Home,3966650.77,13.38,30-09-2022,Closed
L04814,C04968,Personal,2005011.35,13.95,08-10-2024,Closed
L04815,C07195,Home,4757539.69,10.47,30-09-2024,Active
L04816,C06738,Home,1506821.75,9.1,06-03-2023,Active
L04817,C10439,Personal,1254726.56,9.48,03-11-2021,Closed
L04818,C09022,Home,1075657.79,10.31,21-01-2025,Active
L04819,C08150,Personal,3554456.84,14.2,07-07-2024,Closed
L04820,C03336,Car,4381409.08,11.78,09-08-2021,Closed
L04821,C06634,Home,3973893.34,11.44,24-12-2023,Active
L04822,C09097,Home,3118382,7.03,17-06-2021,Active
L04823,C10738,Personal,230574.67,12.02,16-11-2023,Closed
L04824,C02928,Home,3925652.95,12.9,28-06-2022,Active
L04825,C05997,Home,4294626.04,12.9,20-08-2024,Active
L04826,C00234,Home,2052636.37,13.11,03-05-2024,Active
L04827,C03841,Car,349876.27,14.86,21-05-2021,Closed
L04828,C00114,Home,3031979.25,11.69,03-07-2023,Closed
L04829,C01279,Personal,3768095.68,11.24,23-06-2025,Active
L04830,C02792,Personal,1790213.78,10.54,17-05-2024,Active
L04831,C04227,Car,4433282.92,13.15,27-08-2021,Active
L04832,C08639,Home,220978.95,9.75,18-10-2025,Closed
L04833,C09722,Car,1599220.59,7.18,02-07-2022,Closed
L04834,C06915,Personal,4052680.88,9.59,26-01-2023,Closed
L04835,C02003,Personal,2184886.77,10.82,22-12-2024,Closed
L04836,C08742,Personal,59651.82,8.62,30-08-2025,Closed
L04837,C03361,Car,658965.48,10.97,23-01-2026,Active
L04838,C08407,Car,4384051.98,14.78,19-07-2023,Closed
L04839,C10246,Home,1416364.32,8.36,05-05-2021,Active
L04840,C03382,Home,3936385.2,10.25,07-07-2021,Active
L04841,C04888,Car,3773835.22,11.06,19-02-2022,Closed
L04842,C05455,Personal,4510231.77,11.26,09-10-2024,Active
L04843,C05485,Personal,4435234.81,8.14,15-03-2022,Active
L04844,C08672,Personal,387848.48,12.94,12-06-2022,Active
L04845,C08910,Home,1534725.36,13.53,01-08-2025,Closed
L04846,C02011,Car,1198115.95,8.3,07-01-2024,Closed
L04847,C00712,Personal,4930330.41,7.36,12-10-2021,Closed
L04848,C02597,Personal,4465603.57,13.15,04-02-2022,Active
L04849,C00466,Home,1732903.17,9.41,24-09-2021,Active
L04850,C01826,Car,4889851.87,14.92,02-11-2024,Closed
L04851,C06471,Home,2922783.49,10.05,08-02-2026,Active
L04852,C06432,Personal,4262516.13,7.09,13-03-2023,Active
L04853,C04271,Personal,1631790.96,11.43,05-11-2022,Active
L04854,C10527,Home,3437197.76,8.99,11-07-2023,Closed
L04855,C04766,Personal,-2692465.83,9.92,15-09-2024,Closed
L04856,C04459,Personal,570882.18,11.45,01-07-2022,Closed
L04857,C11123,Personal,741215.24,12.71,14-03-2022,Active
L04858,C09105,Personal,459605.71,14.66,05-08-2023,Closed
L04859,C09985,Car,1961462.89,11.66,06-04-2022,Closed
L04860,C04585,Personal,417883.17,11.09,01-04-2024,Active
L04861,C00398,Car,2145709.73,11.21,09-10-2024,Active
L04862,C02942,Personal,3495614.77,13.12,30-10-2025,Active
L04863,C05205,Car,3872475.41,12.13,25-05-2025,Active
L04864,C05522,Home,89168.27,9.18,04-12-2021,Active
L04865,C09427,Personal,2889644.17,9.48,01-09-2021,Closed
L04866,C11869,Car,1693792.35,8.65,01-12-2021,Closed
L04867,C09943,Home,3338397.14,9.57,04-12-2025,Active
L04868,C07308,Car,4431797.71,12.46,03-07-2025,Closed
L04869,C07189,Home,3314264.14,7.31,18-05-2022,Active
L04870,C03256,Car,3445499.15,7.25,06-12-2021,Closed
L04871,C09286,Personal,3220087.48,9.04,25-07-2024,Active
L04872,C08936,Car,2803894.04,7.67,10-01-2022,Active
L04873,C10518,Car,740293.9,8.55,12-07-2025,Closed
L04874,C05909,Home,3236685.37,14.2,09-01-2026,Closed
L04875,C05805,Personal,2971055.62,12.99,11-03-2024,Closed
L04876,C01741,Home,3012178.52,13.14,09-02-2022,Closed
L04877,C04726,Car,4996897.2,8.73,14-10-2024,Closed
L04878,C06500,Car,4893473.34,11.21,13-08-2021,Active
L04879,C01321,Personal,3867619.83,12.01,09-11-2023,Active
L04880,C07755,Home,4074705.17,9.21,23-12-2023,Active
L04881,C03403,Personal,2175741.85,11.69,15-01-2024,Active
L04882,C10846,Personal,2058107.26,12.27,01-01-2025,Closed
L04883,C09793,Personal,3810036.15,12.54,13-09-2024,Closed
L04884,C09217,Car,1358448.61,12.35,03-05-2021,Active
L04885,C04266,Home,1269649.89,12.73,19-06-2022,Active
L04886,C05739,Home,3053207.99,10.34,15-06-2022,Active
L04887,C10232,Personal,976919.74,13.77,27-05-2023,Active
L04888,C01872,Car,1402983.44,9.69,07-08-2025,Closed
L04889,C08490,Personal,531715.15,9.22,03-06-2025,Closed
L04890,C03070,Car,964854.77,11.15,17-01-2023,Active
L04891,C01127,Home,2547762.94,14.7,31-03-2023,Closed
L04892,C05253,Personal,182736.61,11.88,13-08-2022,Active
L04893,C00295,Home,3118875.97,10.76,25-05-2021,Active
L04894,C05213,Personal,2406600.55,8.71,04-03-2023,Active
L04895,C06666,Personal,2075817.87,11.94,05-09-2024,Active
L04896,C05590,Car,1614091.07,8.86,23-07-2022,Closed
L04897,C05448,Personal,4936665.08,11.47,27-04-2025,Active
L04898,C00726,Personal,406810.66,8.97,14-05-2023,Active
L04899,C10860,Personal,2116926.01,12.31,31-07-2024,Active
L04900,C00858,Home,3431989.22,12.17,21-10-2023,Active
L04901,C00462,Personal,88282.66,14.24,28-05-2023,Active
L04902,C08654,Home,1848666.23,10.47,02-01-2025,Active
L04903,C11679,Home,1395309.33,9.07,07-04-2023,Active
L04904,C11744,Personal,1311382.53,8.95,23-03-2024,Closed
L04905,C00671,Car,2874000.79,14.54,11-12-2022,Active
L04906,C08229,Personal,3058249.58,13.13,26-07-2023,Active
L04907,C00260,Home,4823588.77,8.52,22-07-2023,Closed
L04908,C09783,Car,1317304.82,11.22,22-07-2025,Active
L04909,C00864,Personal,1734982.36,12.09,11-11-2022,Closed
L04910,C03729,Car,2603672.37,7.32,23-03-2023,Active
L04911,C09626,Home,2335643.03,10.63,02-07-2024,Active
L04912,C04806,Home,4067776.31,11.6,18-04-2022,Closed
L04913,C06278,Car,1477725.49,14.14,16-12-2025,Closed
L04914,C02679,Car,1637659.74,7.5,29-07-2024,Active
L04915,C03415,Home,1171843.99,14.1,02-03-2024,Active
L04916,C06038,Personal,4982881,13.13,04-03-2026,Active
L04917,C06125,Personal,2501923.99,11.7,14-09-2023,Active
L04918,C10188,Home,4112396.04,11.2,26-06-2021,Active
L04919,C07926,Personal,4205973.08,9.74,08-12-2025,Closed
L04920,C01311,Car,2294454.31,11.77,26-10-2024,Active
L04921,C03451,Home,224273.96,8.98,01-12-2022,Closed
L04922,C07101,Personal,1497903.29,10.56,24-07-2024,Closed
L04923,C09179,Personal,1871698.47,10,07-02-2025,Closed
L04924,C07350,Car,3984375.55,10.39,28-05-2021,Closed
L04925,C03009,Car,4696209.87,8.14,31-08-2021,Closed
L04926,C10561,Personal,2391873.57,12.48,18-04-2025,Closed
L04927,C00519,Personal,4237949.93,9.3,23-03-2025,Active
L04928,C09465,Home,1895626.3,8.88,11-04-2025,Closed
L04929,C03465,Personal,558655.14,11.99,21-03-2026,Closed
L04930,C10598,Home,-1740164.68,11.62,28-09-2023,Closed
L04931,C03553,Home,2701406.34,9.64,29-10-2021,Active
L04932,C05345,Car,78210.28,13.53,28-04-2023,Active
L04933,C05894,Car,1598548.05,8.87,22-03-2024,Closed
L04934,C04884,Car,4076204.6,13.95,02-04-2024,Active
L04935,C09322,Car,2956902.39,9.79,08-05-2024,Closed
L04936,C07578,Personal,3213933.21,9.25,22-02-2022,Closed
L04937,C11965,Home,4515254.63,7.1,08-09-2024,Active
L04938,C08492,Home,742200.3,10.46,26-11-2025,Active
L04939,C09708,Personal,4361313.8,13.82,20-09-2024,Active
L04940,C01512,Personal,3302515.8,13.55,19-01-2025,Active
L04941,C04172,Personal,294428.94,11.47,04-12-2022,Active
L04942,C11536,Home,2765261.63,7.86,30-05-2025,Closed
L04943,C10980,Car,497205.07,8.54,18-05-2021,Active
L04944,C11149,Personal,2619229.05,11.58,22-11-2025,Closed
L04945,C03510,Personal,3984677.72,10.4,17-01-2022,Active
L04946,C07867,Car,3263097.49,11.06,19-04-2023,Closed
L04947,C06211,Personal,2048848.57,10.13,28-05-2021,Active
L04948,C05380,Home,3620413.41,7.53,10-10-2025,Active
L04949,C01070,Car,4217575.89,7.32,22-01-2022,Closed
L04950,C08393,Personal,56632.28,11.66,25-05-2023,Closed
L04951,C09059,Home,1798147.6,13.31,09-07-2025,Active
