account_id,txn_date,daily_total
A06559,30-04-2024,48797.06
A06560,05-02-2026,53217.75
A06560,12-03-2026,72107.44
A06560,18-01-2025,17214.92
A06560,29-04-2025,98624.49
A06561,01-10-2024,63249.2
A06561,02-10-2024,86364.02
A06561,30-05-2025,92396.44
A06562,25-04-2025,10705.6
A06562,30-09-2024,90552.6
A06563,31-01-2026,50262.05
A06564,18-04-2025,63747.25
A06564,22-06-2024,88589.22
A06565,02-11-2024,27379.08
A06565,04-04-2026,66461.29
A06565,14-12-2025,76315.93
A06565,21-02-2025,30384.57
A06565,30-09-2024,95106.16
A06566,16-01-2026,1624.47
A06566,24-01-2025,2961.87
A06567,26-06-2025,98344.98
A06568,01-06-2025,33066.14
A06568,03-06-2025,94438.06
A06568,07-08-2025,75693.78
A06569,01-08-2024,29810.38
A06569,13-12-2025,56765.05
A06569,21-08-2025,52665.35
A06569,24-02-2025,18621.17
A06570,07-02-2026,98816.55
A06570,28-07-2025,71631.28
A06571,08-04-2026,6471.97
A06571,26-05-2024,21848.28
A06572,02-02-2025,23441.73
A06572,02-05-2024,52343.6
A06572,06-11-2025,92605.64
A06573,13-04-2026,-8590.33
A06573,14-04-2025,94878.36
A06573,18-04-2025,64001.53
A06573,18-08-2025,16398.84
A06574,04-08-2024,33953.47
A06574,04-09-2025,23235.95
A06574,05-05-2025,26496.65
A06574,06-06-2024,36584.03
A06574,10-06-2025,93395.98
A06574,21-11-2024,52645.65
A06574,27-02-2026,91315.05
A06574,27-12-2024,83857.86
A06575,08-08-2024,64984.14
A06575,15-05-2024,48082.6
A06575,17-04-2025,2235.78
A06575,28-11-2024,15565.55
A06576,08-10-2025,-12348.17
A06576,16-03-2025,66344.91
A06576,18-01-2026,12320.35
A06576,26-03-2025,86701.52
A06576,31-03-2025,58886.14
A06577,11-01-2026,77012.11
A06577,21-11-2024,80878.81
A06578,16-10-2024,79808.21
A06578,22-03-2026,-8620.97
A06579,12-06-2024,25687.0
A06579,13-06-2024,4532.75
A06580,01-09-2025,81290.63
A06580,10-08-2024,37392.48
A06580,11-02-2025,65107.13
A06580,14-04-2025,37155.02
A06580,30-07-2024,87557.54
A06581,02-08-2025,96423.93
A06581,09-02-2025,2853.57
A06581,10-08-2024,68827.1
A06582,14-11-2024,18051.84
A06582,15-09-2024,36062.51
A06582,20-02-2025,58509.72
A06582,29-10-2024,61836.8
A06583,05-06-2024,808.39
A06583,29-11-2025,84300.37
A06584,05-08-2025,13953.9
A06585,18-05-2024,52244.48
A06585,30-05-2025,74084.21
A06586,12-08-2025,-87090.93
A06587,25-09-2024,22870.3
A06587,27-11-2025,70823.81
A06587,28-06-2024,15735.16
A06587,29-12-2024,71557.08
A06588,14-07-2024,668.17
A06589,21-08-2025,33591.78
A06589,26-02-2026,21902.92
A06590,09-05-2024,38266.78
A06590,19-07-2024,55515.6
A06592,02-11-2024,32671.65
A06592,10-06-2025,38578.54
A06592,28-06-2025,92906.45
A06593,23-10-2025,81068.07
A06594,04-12-2024,9727.32
A06594,22-08-2025,58038.59
A06595,28-02-2025,68775.97
A06595,28-02-2026,19151.7
A06595,30-09-2024,46705.04
A06596,16-01-2026,26339.4
A06596,28-08-2024,36694.8
A06597,17-11-2024,78931.45
A06600,01-02-2026,39800.84
A06600,08-10-2025,24371.3
A06600,11-06-2025,56505.81
A06600,11-08-2024,50148.93
A06600,30-08-2024,8651.42
A06600,31-07-2025,26197.42
A06601,03-10-2024,28079.69
A06601,12-07-2024,25457.48
A06601,20-11-2024,11913.09
A06601,27-02-2025,34304.5
A06601,27-03-2025,16663.15
A06602,15-08-2024,34406.67
A06603,16-03-2026,74480.94
A06604,04-06-2024,77279.87
A06604,16-02-2026,42577.61
A06605,05-07-2025,94904.37
A06605,05-11-2025,10940.49
A06605,06-04-2025,79649.15
A06605,20-07-2025,84033.89
A06605,28-02-2026,4643.22
A06605,30-03-2025,70386.27
A06606,19-10-2025,13192.23
A06606,20-08-2024,2896.11
A06607,17-11-2024,40383.55
A06607,18-05-2025,84861.55
A06608,04-08-2024,35639.19
A06608,07-11-2025,41172.14
A06608,26-02-2026,32883.63
A06608,31-03-2025,68922.22
A06609,12-08-2025,7193.66
A06609,14-04-2026,63816.91
A06609,21-04-2025,58839.52
A06609,24-04-2025,11501.6
A06610,02-07-2024,27852.72
A06610,11-03-2025,1197.66
A06611,04-06-2024,72578.09
A06611,08-05-2025,53731.77
A06612,03-05-2025,60156.98
A06612,10-07-2025,4012.86
A06613,25-10-2024,42621.42
A06613,30-05-2025,44180.34
A06614,17-03-2026,68552.43
A06616,25-03-2025,-63343.55
A06617,02-12-2024,-24834.81
A06617,07-02-2025,87708.04
A06617,15-09-2024,33432.41
A06618,23-03-2026,76982.81
A06618,23-12-2024,16074.54
A06620,08-05-2025,62235.51
A06620,09-10-2024,51147.96
A06620,12-02-2025,46156.24
A06620,18-03-2026,81738.56
A06620,24-10-2024,72282.88
A06620,27-04-2026,79068.81
A06621,12-08-2024,38670.35
A06621,22-11-2025,28181.43
A06621,29-10-2024,66529.09
A06622,07-02-2025,65761.91
A06623,11-03-2026,92423.01
A06624,04-07-2025,88383.97
A06624,09-06-2024,14474.93
A06624,14-06-2024,17001.18
A06625,21-02-2025,72821.79
A06626,04-11-2025,75263.75
A06626,05-02-2025,83500.97
A06626,16-11-2025,62553.54
A06626,25-10-2025,33887.24
A06626,27-04-2025,39073.35
A06626,27-06-2024,94025.73
A06627,03-05-2024,1705.3
A06627,05-12-2024,5453.74
A06627,14-04-2026,8730.89
A06627,16-05-2025,48678.0
A06627,26-06-2024,45225.24
A06627,26-08-2025,9293.25
A06627,26-09-2024,22011.48
A06627,27-03-2026,74905.2
A06628,06-04-2025,22655.85
A06628,14-04-2025,17413.61
A06628,28-02-2026,19837.99
A06629,31-05-2025,49175.14
A06630,11-10-2024,42238.41
A06631,12-04-2026,83032.48
A06631,12-07-2024,3926.17
A06631,28-12-2025,86964.19
A06632,15-04-2026,4771.54
A06633,03-04-2026,63432.67
A06634,15-05-2025,69376.73
A06634,17-11-2025,75692.09
A06634,20-01-2026,50089.84
A06634,23-07-2024,15044.22
A06634,27-08-2025,29401.68
A06635,06-01-2026,29773.18
A06637,04-04-2026,30261.78
A06637,05-02-2025,78038.01
A06637,06-01-2025,29406.61
A06637,13-07-2025,50425.63
A06637,15-09-2025,14325.14
A06637,18-09-2025,70623.83
A06637,29-05-2025,88379.99
A06638,13-10-2024,97715.24
A06638,14-03-2025,46303.54
A06638,20-12-2025,69011.54
A06639,01-06-2024,98787.46
A06639,10-02-2026,83606.96
A06639,16-04-2025,58546.31
A06639,27-04-2026,54379.47
A06640,05-07-2024,17766.46
A06640,12-12-2024,43398.08
A06640,14-02-2025,3892.5
A06640,29-12-2024,47638.39
A06640,30-01-2026,99167.99
A06640,30-04-2024,16588.24
A06640,30-06-2024,19858.9
A06641,13-09-2024,56522.84
A06642,22-09-2025,25397.5
A06642,26-11-2024,11323.71
A06642,27-03-2025,87420.07
A06642,30-05-2025,66714.72
A06643,09-11-2024,14849.23
A06643,24-06-2025,4142.21
A06644,02-05-2025,476.11
A06644,17-04-2025,65435.64
A06645,12-08-2025,40543.08
A06646,02-08-2025,48806.09
A06646,16-09-2024,55664.27
A06647,14-10-2024,17144.38
A06648,04-01-2025,23169.63
A06648,04-12-2024,93324.31
A06648,08-08-2024,3542.24
A06648,27-03-2025,77615.33
A06648,27-04-2024,46517.56
A06649,17-12-2025,26516.78
A06649,24-11-2024,84750.86
A06649,25-06-2025,23757.41
A06650,02-03-2026,38995.27
A06650,02-11-2025,25364.87
A06651,12-05-2025,13423.57
A06651,24-07-2024,5162.14
A06653,01-05-2024,13707.15
A06653,17-09-2024,80182.58
A06654,03-03-2025,5325.64
A06654,05-04-2026,70799.06
A06654,22-10-2025,34171.26
A06654,24-03-2025,16067.6
A06654,25-03-2025,891.45
A06654,27-10-2024,5140.21
A06654,29-11-2024,53923.23
A06655,03-12-2025,30960.64
A06655,22-09-2025,41005.98
A06656,06-02-2025,60049.16
A06656,16-09-2025,35671.51
A06657,13-11-2024,2767.5
A06657,22-08-2024,69090.64
A06658,01-12-2025,11675.32
A06658,16-07-2025,97432.75
A06659,04-10-2024,28049.55
A06659,07-07-2025,20102.53
A06660,05-10-2025,16260.51
A06660,11-02-2026,85237.14
A06660,24-10-2025,89575.97
A06662,06-06-2025,35412.32
A06662,09-03-2025,75834.65
A06662,20-10-2024,64403.75
A06662,28-06-2025,43015.87
A06663,08-12-2024,20574.44
A06663,12-05-2024,85026.33
A06663,16-11-2024,23599.0
A06663,18-07-2024,5521.72
A06663,20-03-2025,90788.36
A06664,22-03-2026,79053.17
A06664,28-02-2025,82199.58
A06665,27-05-2024,70058.82
A06666,26-07-2025,71891.87
A06666,27-07-2025,80338.82
A06667,18-04-2025,24702.44
A06667,21-11-2025,52750.67
A06668,06-10-2024,-6713.48
A06668,12-06-2024,8327.95
A06668,16-06-2025,87667.34
A06668,18-07-2024,48419.89
A06668,25-11-2024,40441.5
A06668,29-04-2025,92603.45
A06669,19-08-2025,65614.79
A06669,22-10-2025,27086.95
A06670,15-10-2025,10748.67
A06670,20-05-2025,61626.55
A06671,11-04-2025,22226.47
A06673,24-07-2024,58036.66
A06674,20-11-2025,5361.21
A06674,28-05-2024,35595.29
A06675,09-02-2026,-62760.58
A06675,15-04-2025,27961.82
A06675,23-03-2025,90844.98
A06676,19-04-2025,2786.18
A06677,01-12-2024,59255.07
A06677,04-06-2025,27971.86
A06677,11-09-2024,13459.39
A06678,01-08-2024,65037.53
A06678,20-09-2025,88385.57
A06679,12-07-2024,78769.95
A06679,19-10-2025,98939.31
A06679,25-07-2025,75737.66
A06680,06-03-2026,81217.58
A06680,19-01-2025,81126.08
A06680,26-07-2025,-52496.52
A06681,25-03-2025,45552.38
A06682,28-08-2025,49047.7
A06685,11-11-2025,47896.16
A06686,10-11-2024,39886.94
A06686,13-07-2024,5280.65
A06688,10-02-2025,61323.74
A06689,10-10-2024,23073.24
A06690,14-12-2024,60647.68
A06690,16-09-2025,35501.92
A06691,21-07-2024,11403.01
A06692,09-10-2025,80080.55
A06692,25-03-2025,6214.39
A06693,22-01-2025,14949.01
A06693,26-07-2024,8453.39
A06694,05-01-2025,70969.03
A06694,31-08-2025,50839.79
A06695,11-06-2024,39892.25
A06695,12-04-2025,70483.93
A06695,22-05-2025,68665.52
A06696,08-10-2025,60061.93
A06696,10-11-2024,16600.63
A06696,22-11-2025,73479.2
A06696,31-05-2025,71262.83
A06697,04-12-2025,85842.19
A06697,17-03-2025,59415.34
A06698,02-10-2025,57790.71
A06698,06-03-2026,41461.55
A06698,23-07-2025,70876.47
A06698,26-03-2025,97540.87
A06698,27-06-2024,67407.88
A06699,15-11-2024,85281.11
A06699,16-05-2024,49211.32
A06701,09-10-2024,56535.33
A06701,12-03-2025,67759.76
A06701,23-10-2025,51020.3
A06701,28-07-2024,4921.15
A06702,20-03-2026,86064.35
A06702,21-02-2025,68247.61
A06702,29-05-2024,77184.52
A06703,02-07-2024,91401.81
A06703,04-04-2025,38754.6
A06703,16-07-2025,71590.72
A06703,26-12-2025,10595.7
A06703,28-11-2024,65979.32
A06704,02-07-2025,95283.82
A06704,14-10-2024,82782.09
A06704,30-11-2024,98399.22
A06705,03-08-2024,4009.45
A06705,05-06-2025,70073.41
A06706,03-03-2025,4724.92
A06707,12-08-2024,42945.82
A06708,20-06-2024,42605.77
A06709,21-01-2025,23592.0
A06709,30-07-2025,51600.58
A06710,02-10-2024,15234.94
A06710,26-11-2024,13757.88
A06711,22-12-2025,95193.6
A06711,25-07-2024,33657.31
A06712,08-03-2026,21015.61
A06712,18-01-2026,9472.15
A06713,03-12-2025,67262.0
A06713,08-03-2026,91822.34
A06713,19-08-2025,28387.2
A06714,03-01-2026,9949.39
A06714,05-08-2025,74325.72
A06714,07-08-2024,6409.65
A06714,09-11-2024,61929.87
A06714,20-08-2025,55895.64
A06714,22-12-2025,69701.77
A06714,24-01-2025,15473.26
A06714,25-04-2025,90903.51
A06714,30-04-2025,87963.5
A06715,21-08-2025,31863.7
A06715,22-03-2025,44017.31
A06715,23-01-2025,68276.52
A06716,07-05-2024,48137.43
A06716,09-06-2025,55761.51
A06716,12-01-2025,91449.77
A06716,14-06-2024,95551.5
A06716,16-11-2024,22292.93
A06717,10-11-2024,11249.03
A06717,12-09-2024,41550.87
A06717,22-09-2025,86667.91
A06718,01-06-2025,98865.76
A06720,10-04-2026,50214.87
A06720,18-03-2025,30458.24
A06720,22-10-2024,84010.79
A06720,26-05-2024,59925.44
A06720,29-03-2026,58351.63
A06721,11-04-2026,47578.56
A06721,16-07-2024,5003.69
A06721,20-06-2024,3429.43
A06721,22-03-2025,34126.03
A06721,28-01-2025,1660.27
A06721,29-09-2024,16911.13
A06722,18-07-2025,52566.4
A06722,24-02-2026,85467.73
A06723,04-08-2024,87605.16
A06724,21-11-2024,33449.36
A06724,27-09-2025,57228.23
A06724,30-05-2025,71105.41
A06725,25-12-2024,19586.25
A06726,03-02-2026,37068.73
A06726,07-03-2025,91655.91
A06728,08-03-2025,42203.25
A06728,10-11-2025,36996.52
A06728,29-04-2025,14648.32
A06729,21-11-2025,84882.71
A06729,29-12-2025,78240.88
A06729,31-01-2026,76771.57
A06730,08-12-2025,59660.53
A06730,16-05-2024,74131.98
A06730,28-11-2025,10017.0
A06731,02-02-2026,58454.06
A06731,18-03-2025,57350.43
A06731,26-09-2025,66075.88
A06732,04-03-2025,43710.58
A06732,10-11-2025,76531.97
A06732,29-11-2025,60749.06
A06733,21-02-2026,28480.91
A06733,22-11-2025,23210.43
A06734,05-11-2025,1200.0
A06734,06-03-2026,148.72
A06734,23-02-2025,17862.4
A06735,14-05-2024,27234.6
A06735,18-08-2025,57364.66
A06736,03-04-2026,26132.07
A06736,08-08-2025,42674.37
A06738,01-10-2025,21383.21
A06738,05-04-2026,56671.26
A06738,20-10-2024,4233.35
A06738,25-09-2024,91310.42
A06739,01-06-2025,46374.82
A06739,07-06-2025,30325.36
A06739,29-08-2024,34814.25
A06740,02-06-2024,54188.65
A06740,06-02-2025,35206.19
A06740,06-02-2026,-33717.14
A06740,15-10-2024,47808.66
A06741,06-06-2025,91455.13
A06741,16-10-2024,40054.65
A06741,18-09-2025,-84262.69
A06741,24-02-2025,59819.33
A06741,26-01-2025,67456.33
A06741,30-05-2024,41188.79
A06741,31-07-2024,99275.94
A06742,16-03-2026,2621.32
A06742,24-04-2025,18530.1
A06743,18-10-2025,26041.32
A06743,29-01-2025,92251.27
A06744,13-02-2025,80384.12
A06745,02-12-2024,81690.71
A06745,04-02-2025,67942.75
A06745,08-08-2024,16444.62
A06745,09-03-2026,75974.1
A06745,14-02-2026,31148.25
A06745,14-10-2024,91705.48
A06745,15-02-2025,83550.86
A06745,27-07-2025,32410.33
A06746,07-06-2025,41943.77
A06746,10-06-2024,20650.66
A06747,14-10-2024,26402.58
A06747,18-04-2026,51907.03
A06748,10-01-2026,61187.18
A06748,17-07-2024,44504.09
A06749,05-08-2025,70075.52
A06749,07-11-2025,49160.25
A06749,14-07-2025,23951.37
A06749,15-10-2025,70493.63
A06749,27-04-2024,36307.22
A06751,04-08-2025,47871.69
A06751,13-02-2025,36088.22
A06751,16-11-2025,38984.4
A06751,24-05-2024,28679.55
A06751,28-07-2025,8101.83
A06752,22-08-2024,15942.53
A06754,02-08-2024,64132.14
A06754,28-10-2024,77992.06
A06755,08-01-2026,48961.69
A06755,26-12-2025,95873.54
A06756,03-01-2025,61882.08
A06757,04-09-2024,48869.95
A06757,07-05-2025,36152.18
A06758,02-04-2025,84943.16
A06758,09-05-2024,24730.7
A06759,18-10-2025,46649.54
A06760,04-11-2025,52396.6
A06760,13-04-2026,82715.83
A06760,22-11-2025,89040.29
A06760,30-01-2025,64536.77
A06760,30-04-2024,36775.1
A06761,10-07-2024,57816.31
A06761,16-02-2026,32275.92
A06761,31-08-2024,95644.84
A06762,13-03-2026,19230.06
A06762,18-09-2025,50109.24
A06762,24-03-2025,14596.46
A06763,23-08-2024,45409.44
A06764,12-03-2026,61469.74
A06764,21-05-2024,49703.8
A06764,23-06-2024,73644.51
A06765,09-03-2025,60575.27
A06765,12-05-2024,98113.64
A06766,19-09-2025,29389.4
A06766,26-04-2026,3710.9
A06766,27-03-2025,42124.19
A06768,02-11-2024,7359.92
A06768,06-11-2025,85255.64
A06768,25-06-2024,58306.64
A06769,02-07-2024,79286.5
A06769,13-02-2026,52683.41
A06770,12-08-2025,39710.05
A06770,19-03-2025,55659.64
A06771,04-06-2025,27446.35
A06772,12-05-2024,1065.95
A06772,18-05-2025,82998.61
A06773,12-06-2025,98082.14
A06773,18-09-2025,91731.22
A06773,19-12-2025,53045.28
A06773,25-12-2025,67647.67
A06774,04-08-2024,77494.34
A06774,23-02-2026,17743.0
A06775,12-07-2025,99142.66
A06776,04-12-2025,51239.79
A06776,09-05-2025,20862.57
A06776,09-11-2024,49566.85
A06776,18-08-2025,73459.03
A06776,22-11-2024,80654.56
A06777,01-08-2025,19900.56
A06777,11-10-2025,81696.86
A06777,17-03-2025,30803.13
A06777,20-04-2026,9896.35
A06777,30-03-2025,86832.13
A06778,09-09-2025,55791.58
A06778,10-11-2024,62122.54
A06778,11-09-2024,76442.51
A06778,27-04-2025,73206.73
A06779,01-04-2026,95431.68
A06779,05-11-2025,53667.2
A06779,14-05-2025,79063.17
A06779,15-10-2025,13277.4
A06779,20-09-2024,54918.13
A06781,17-07-2025,66191.25
A06781,19-03-2026,51879.93
A06782,16-05-2024,22566.74
A06782,22-07-2024,34423.41
A06782,30-08-2025,6663.19
A06783,06-04-2025,4073.49
A06783,09-10-2024,78225.84
A06784,01-03-2025,92797.22
A06784,06-11-2024,61724.47
A06785,18-11-2024,79927.04
A06786,02-08-2025,19993.61
A06786,12-06-2024,86483.05
A06786,22-01-2026,80650.56
A06787,18-05-2024,79841.42
A06787,23-11-2024,94136.63
A06788,30-10-2025,99481.5
A06789,04-12-2024,73223.35
A06789,16-03-2026,35814.62
A06789,18-05-2025,23059.46
A06790,01-03-2026,98579.24
A06790,10-01-2026,40842.85
A06790,11-02-2025,75667.88
A06790,12-01-2025,74913.54
A06790,27-05-2024,82862.64
A06791,07-09-2024,55616.57
A06791,12-01-2026,38671.84
A06791,17-12-2024,93898.89
A06791,29-04-2024,93376.71
A06793,15-08-2024,95034.4
A06793,27-09-2024,6082.6
A06794,03-11-2025,51574.2
A06794,08-01-2025,73016.52
A06795,16-07-2024,49395.39
A06795,29-04-2024,40198.66
A06795,29-08-2024,42167.81
A06796,01-04-2025,70743.98
A06796,15-11-2024,11207.9
A06797,22-04-2025,57621.15
A06797,26-01-2025,79629.19
A06797,26-02-2026,48873.4
A06797,31-07-2025,98931.38
A06798,01-06-2024,3244.98
A06798,06-11-2025,21146.35
A06799,02-11-2025,53382.52
A06799,04-03-2025,51421.24
A06799,24-10-2024,7531.67
A06799,27-02-2026,50188.7
A06800,05-09-2025,21041.13
A06800,17-11-2024,72186.58
A06800,20-05-2024,51571.15
A06801,30-03-2026,16821.15
A06802,10-10-2025,50521.28
A06802,23-06-2025,70222.49
A06803,13-12-2025,96454.28
A06804,10-11-2025,67306.33
A06804,14-12-2024,35866.38
A06804,15-12-2025,74979.41
A06804,21-11-2025,88319.46
A06804,30-10-2024,59879.2
A06805,12-02-2025,13674.08
A06805,29-01-2025,61813.92
A06806,14-07-2024,36204.75
A06806,16-02-2026,62476.97
A06807,27-06-2025,74193.21
A06808,10-12-2024,10830.48
A06808,13-05-2025,92011.1
A06809,02-12-2024,4673.37
A06809,22-06-2025,25443.19
A06810,01-05-2025,63078.31
A06810,10-03-2025,81809.31
A06810,26-01-2025,50144.72
A06811,04-12-2024,95292.77
A06811,28-02-2026,64192.02
A06812,18-02-2026,5790.92
A06812,25-03-2026,68257.88
A06812,29-06-2025,67062.9
A06813,16-04-2026,80766.74
A06813,30-06-2025,38888.32
A06814,25-02-2025,53536.01
A06815,02-07-2025,26485.35
A06815,12-01-2026,49826.46
A06815,12-02-2025,81033.27
A06815,29-12-2025,18015.1
A06816,02-06-2024,-43268.12
A06816,08-11-2024,-3453.08
A06816,18-01-2026,16109.04
A06816,22-09-2024,64628.3
A06816,26-08-2025,64427.33
A06816,29-12-2024,37005.17
A06818,21-04-2025,44149.65
A06818,26-03-2026,66407.21
A06819,07-02-2025,6902.9
A06819,07-12-2025,87622.5
A06819,19-04-2025,45953.85
A06819,26-11-2025,9556.48
A06820,18-10-2024,61.94
A06820,26-01-2025,47243.97
A06821,17-01-2026,16874.72
A06821,24-08-2025,50134.24
A06821,27-03-2025,3486.23
A06822,25-05-2024,37576.97
A06822,30-01-2026,50286.17
A06823,06-09-2024,86878.29
A06823,14-04-2026,35646.95
A06825,19-09-2025,42235.4
A06825,23-02-2026,18757.03
A06826,05-08-2024,4059.36
A06826,22-03-2026,24621.27
A06826,24-04-2026,41578.93
A06826,28-07-2025,3927.1
A06827,02-06-2024,25458.95
A06827,05-02-2026,23160.29
A06827,29-01-2025,78563.24
A06828,17-02-2026,8641.3
A06828,18-03-2025,4964.97
A06828,30-08-2025,96039.12
A06829,08-06-2025,33326.49
A06829,23-05-2025,26668.45
A06829,25-06-2024,98918.98
A06830,03-05-2024,71399.72
A06830,06-11-2024,92447.52
A06831,20-05-2024,3783.62
A06831,23-01-2026,2665.63
A06832,10-10-2024,98040.6
A06832,18-05-2024,55629.36
A06832,30-07-2025,39178.98
A06833,02-04-2026,14694.35
A06833,19-06-2024,65062.33
A06833,27-12-2025,55141.56
A06834,18-07-2025,22463.4
A06834,22-05-2025,55697.58
A06835,27-05-2025,72072.01
A06836,03-02-2026,65662.79
A06836,05-12-2025,62094.16
A06836,10-01-2026,43082.4
A06838,03-04-2026,25274.46
A06838,29-04-2025,85340.71
A06839,10-04-2026,99786.41
A06839,14-07-2024,94320.15
A06839,23-11-2024,36920.39
A06840,24-08-2024,42024.55
A06840,30-03-2026,88724.85
A06841,17-10-2025,23359.69
A06841,23-11-2024,31231.18
A06841,27-02-2026,21043.21
A06841,28-06-2025,59658.11
A06842,03-10-2024,20437.05
A06842,16-02-2025,91574.45
A06842,19-03-2025,35474.16
A06843,18-11-2025,45648.26
A06843,24-12-2025,53589.72
A06843,29-07-2024,71712.76
A06844,02-01-2025,39153.83
A06844,18-10-2025,32378.55
A06844,22-01-2025,93593.61
A06844,23-04-2026,86281.4
A06844,23-12-2024,11101.13
A06845,25-12-2025,69728.06
A06845,28-03-2026,3548.99
A06846,11-04-2026,12172.3
A06846,24-03-2025,10600.06
A06847,03-11-2024,47068.08
A06847,24-02-2026,97452.56
A06848,01-05-2025,673.18
A06848,11-03-2026,72217.33
A06848,24-04-2026,71586.71
A06848,26-02-2025,27715.68
A06849,15-03-2025,19106.38
A06849,22-01-2025,31572.1
A06849,23-02-2025,73979.35
A06849,28-04-2024,37683.91
A06850,13-01-2025,83991.17
A06850,19-01-2025,65643.71
A06850,19-07-2025,5332.95
A06851,05-09-2024,25638.64
A06851,13-11-2025,68488.18
A06851,15-04-2026,68789.96
A06851,24-11-2024,39707.35
A06852,01-10-2024,726.3
A06852,02-11-2025,96240.13
A06852,10-03-2025,43367.14
A06852,11-06-2025,746.03
A06852,26-05-2025,32016.47
A06852,30-03-2026,71579.92
A06853,22-03-2025,42570.66
A06853,25-10-2024,75987.85
A06853,28-07-2025,28864.61
A06854,03-03-2025,82593.09
A06854,09-01-2025,17670.69
A06854,25-10-2024,28841.68
A06856,10-06-2024,66004.03
A06856,15-09-2025,53935.3
A06856,22-04-2025,49602.63
A06857,02-01-2025,1646.11
A06857,11-06-2024,55235.9
A06858,01-01-2026,94638.06
A06858,02-05-2025,44350.18
A06858,07-07-2025,38590.21
A06858,26-08-2024,20826.51
A06859,10-04-2026,16158.72
A06859,11-05-2024,25770.07
A06859,12-09-2024,16422.49
A06860,17-01-2026,30109.21
A06860,17-11-2024,42945.92
A06861,04-09-2024,9883.25
A06861,12-05-2025,50539.56
A06861,31-08-2025,72752.44
A06862,03-01-2026,73212.95
A06862,05-04-2025,33615.39
A06862,18-01-2026,38599.67
A06862,30-11-2024,63295.93
A06863,11-07-2025,76940.13
A06863,22-08-2025,87879.33
A06864,03-10-2025,83677.8
A06864,06-02-2025,80170.4
A06864,16-12-2025,27931.09
A06865,05-03-2025,67588.96
A06866,08-10-2024,11056.04
A06866,22-06-2024,47490.29
A06868,05-02-2025,50432.12
A06868,06-01-2025,29056.61
A06868,11-10-2025,83132.78
A06868,17-10-2024,47760.52
A06868,29-07-2025,86361.48
A06869,16-06-2025,12055.1
A06870,01-06-2025,86921.08
A06870,12-10-2025,96447.26
A06870,18-11-2024,90300.52
A06871,06-12-2025,15658.03
A06871,11-11-2025,38572.82
A06872,05-02-2026,13256.76
A06872,28-02-2026,42891.56
A06874,08-12-2025,53318.27
A06874,09-11-2024,50219.57
A06874,10-09-2025,80458.56
A06874,25-06-2024,85850.52
A06875,01-11-2025,66985.39
A06875,03-12-2025,52542.22
A06875,05-10-2024,49456.97
A06875,16-11-2025,86004.28
A06876,01-06-2025,23998.6
A06876,17-11-2024,54947.82
A06876,24-07-2025,99397.32
A06876,28-05-2024,19041.37
A06876,31-12-2024,93638.04
A06877,10-11-2024,55367.8
A06878,10-12-2024,66792.73
A06879,11-11-2025,30416.16
A06879,25-11-2024,94727.22
A06879,26-01-2026,20874.42
A06879,29-01-2025,60223.21
A06879,30-08-2024,54352.74
A06880,25-12-2025,26766.59
A06881,10-07-2025,77253.2
A06881,11-10-2025,83218.87
A06881,13-11-2025,9558.75
A06881,21-04-2025,97560.6
A06882,02-07-2025,54092.38
