txn_id,account_id,txn_date,txn_type,amount,channel
T017955,A00554,01-05-2025,Debit,53760.97,IMPS
T017956,A07741,21-03-2026,Credit,94675.48,IMPS
T017957,A12868,16-10-2024,Credit,46260.55,ATM
T017958,A04442,18-07-2025,Credit,50017.76,IMPS
T017959,A09560,25-12-2025,Credit,47444.65,UPI
T017960,A00357,21-11-2024,Debit,49719.7,ATM
T017961,A10530,30-11-2024,Credit,92779.31,UPI
T017962,A03926,03-07-2025,Credit,68562.4,ATM
T017963,A06958,02-01-2026,Debit,16335.85,IMPS
T017964,A11402,06-05-2025,Credit,63392.05,ATM
T017965,A04911,01-01-2026,Debit,96958.6,IMPS
T017966,A02429,05-12-2025,Credit,45555.33,ATM
T017967,A00948,03-01-2025,Debit,57235.76,NEFT
T017968,A99999,06-07-2024,Debit,25896.52,IMPS
T017969,A08337,15-03-2025,Debit,89287.41,NEFT
T017970,A13768,05-05-2025,Debit,21718.9,IMPS
T017971,A14710,07-05-2025,Debit,48190.79,UPI
T017972,A14100,27-11-2025,Credit,11355.91,ATM
T017973,A05940,19-02-2025,Credit,63169.51,NEFT
T017974,A04158,20-05-2024,Credit,47186.37,UPI
T017975,A02372,22-11-2024,Debit,98183.59,ATM
T017976,A07032,13-04-2026,Debit,13821.09,NEFT
T017977,A05331,22-07-2025,Debit,40261.92,UPI
T017978,A03911,22-01-2025,Debit,76256.34,UPI
T017979,A01533,28-12-2025,Credit,70653.61,ATM
T017980,A12592,15-11-2024,Debit,23588.04,IMPS
T017981,A06944,03-10-2025,Debit,28067.12,IMPS
T017982,A10332,07-06-2025,Credit,55468.72,NEFT
T017983,A02479,06-11-2024,Debit,29439.18,ATM
T017984,A02005,12-09-2025,Debit,18713.79,ATM
T017985,A02518,07-08-2025,Credit,52385.77,NEFT
T017986,A09471,13-05-2025,Debit,23472.58,NEFT
T017987,A08621,17-09-2024,Debit,17762.92,IMPS
T017988,A06210,10-11-2024,Credit,78157.39,ATM
T017989,A99999,15-11-2025,Debit,30186.33,ATM
T017990,A08515,28-09-2025,Debit,31126.38,IMPS
T017991,A04240,19-07-2024,Credit,28805.02,UPI
T017992,A13689,29-09-2024,Credit,10599,IMPS
T017993,A06922,11-06-2024,Debit,91164.55,UPI
T017994,A02765,24-07-2024,Credit,28975.49,UPI
T017995,A12005,12-06-2025,Credit,55979.31,ATM
T017996,A06691,21-07-2024,Credit,11403.01,UPI
T017997,A02380,20-05-2025,Debit,70820.27,ATM
T017998,A12143,15-07-2024,Debit,77135.61,NEFT
T017999,A10255,14-07-2024,Credit,46236.39,ATM
T018000,A08384,05-05-2025,Debit,50683.69,ATM
T018001,A13417,08-02-2026,Credit,60657.87,UPI
T018002,A00310,30-01-2026,Debit,48431.76,ATM
T018003,A07489,14-11-2024,Debit,72873.55,ATM
T018004,A01371,06-02-2025,Debit,56449.28,NEFT
T018005,A01407,18-01-2026,Credit,85243.91,ATM
T018006,A03434,22-03-2026,Debit,20532.74,NEFT
T018007,A03042,19-05-2025,Credit,2906.28,NEFT
T018008,A14672,04-12-2025,Credit,62348.92,NEFT
T018009,A01824,19-07-2024,Credit,42699.94,ATM
T018010,A09723,12-08-2024,Credit,91318.05,ATM
T018011,A05197,30-05-2025,Debit,2907.27,UPI
T018012,A04054,24-02-2025,Credit,91542.63,UPI
T018013,A06290,27-10-2024,Credit,32123.55,ATM
T018014,A04270,08-10-2025,Debit,19926.52,ATM
T018015,A09802,03-11-2025,Debit,2063.53,UPI
T018016,A02533,08-08-2024,Credit,91655.58,NEFT
T018017,A12487,21-01-2026,Credit,71200.61,IMPS
T018018,A05008,09-10-2024,Debit,50153.66,NEFT
T018019,A14099,20-11-2025,Debit,-2710.65,NEFT
T018020,A01551,14-12-2025,Debit,62569.18,IMPS
T018021,A09057,05-09-2025,Credit,59466.2,ATM
T018022,A03224,29-11-2024,Debit,4043.52,UPI
T018023,A08861,16-07-2025,Debit,82342.12,NEFT
T018024,A05140,19-07-2024,Debit,66158.43,UPI
T018025,A05821,26-08-2025,Debit,88552.23,UPI
T018026,A05876,04-01-2026,Credit,42970.22,ATM
T018027,A13907,05-08-2024,Credit,71384.93,UPI
T018028,A99999,27-10-2025,Debit,31390.92,IMPS
T018029,A01142,24-02-2025,Credit,56021.82,UPI
T018030,A07541,29-01-2025,Credit,83760.48,IMPS
T018031,A03491,17-04-2026,Debit,7504.67,UPI
T018032,A08793,08-08-2025,Debit,88960.36,UPI
T018033,A07238,10-04-2025,Debit,85394.02,ATM
T018034,A01957,29-12-2025,Credit,3846.96,IMPS
T018035,A09107,20-03-2026,Credit,51707.38,ATM
T018036,A11199,07-07-2025,Debit,54063.08,UPI
T018037,A05664,28-12-2025,Credit,19537.59,IMPS
T018038,A09803,14-09-2025,Credit,17342.32,IMPS
T018039,A02162,23-09-2025,Credit,63705.85,NEFT
T018040,A09893,01-08-2025,Debit,13622.32,ATM
T018041,A01023,18-08-2025,Credit,61015.57,UPI
T018042,A06121,26-08-2025,Debit,67272.68,ATM
T018043,A14274,21-01-2026,Credit,4473.13,NEFT
T018044,A01902,06-01-2026,Debit,33820.25,NEFT
T018045,A01986,27-11-2025,Debit,57913.89,UPI
T018046,A06770,12-08-2025,Debit,39710.05,NEFT
T018047,A03528,25-02-2025,Debit,93691.22,NEFT
T018048,A05554,18-07-2024,Debit,20242.08,NEFT
T018049,A13890,05-02-2025,Debit,42681.25,ATM
T018050,A12035,22-04-2025,Debit,83940.87,UPI
T018051,A08118,06-07-2025,Credit,7932.09,IMPS
T018052,A04296,29-10-2024,Credit,82407.04,ATM
T018053,A07630,01-11-2025,Debit,61153.08,IMPS
T018054,A12290,16-11-2024,Credit,69671.5,UPI
T018055,A03349,05-04-2026,Credit,44506.3,IMPS
T018056,A12473,31-07-2025,Debit,33436.35,IMPS
T018057,A04169,24-09-2025,Debit,24051.68,NEFT
T018058,A12328,30-12-2025,Credit,48002.64,NEFT
T018059,A08362,11-03-2025,Debit,13005.95,NEFT
T018060,A01826,08-08-2024,Debit,68474.5,UPI
T018061,A10781,25-08-2024,Credit,49953.12,NEFT
T018062,A03011,24-04-2025,Credit,9357.2,UPI
T018063,A09549,14-11-2025,Credit,8912.6,NEFT
T018064,A01524,10-01-2025,Debit,65596.82,NEFT
T018065,A14616,03-02-2025,Debit,56021.58,NEFT
T018066,A99999,07-08-2024,Credit,46819.63,NEFT
T018067,A05744,13-08-2025,Credit,8324.4,IMPS
T018068,A10647,10-06-2024,Credit,36858.36,IMPS
T018069,A10901,07-09-2025,Debit,33657.36,IMPS
T018070,A09342,18-06-2024,Credit,41851.29,ATM
T018071,A04361,10-06-2024,Credit,9011.95,ATM
T018072,A05941,06-07-2024,Credit,92529.09,NEFT
T018073,A02600,21-09-2025,Debit,32195.02,ATM
T018074,A02060,28-01-2025,Debit,-34941.9,NEFT
T018075,A07807,25-12-2024,Debit,89251.76,ATM
T018076,A09016,09-06-2024,Credit,16027.23,UPI
T018077,A08976,03-03-2025,Debit,49494.94,ATM
T018078,A07266,01-05-2024,Credit,46626.9,ATM
T018079,A02429,13-02-2026,Credit,-54569.2,ATM
T018080,A10144,15-07-2024,Credit,28142.87,IMPS
T018081,A10627,22-10-2025,Credit,72565.47,NEFT
T018082,A14579,07-04-2025,Credit,53021.49,IMPS
T018083,A13368,02-07-2024,Debit,87835.51,ATM
T018084,A02895,05-05-2024,Debit,23291.93,UPI
T018085,A10936,10-07-2024,Debit,24872.59,IMPS
T018086,A12002,04-10-2025,Credit,97855,NEFT
T018087,A03656,22-08-2024,Credit,70031.58,IMPS
T018088,A10207,15-05-2025,Debit,61503.14,IMPS
T018089,A12076,22-05-2024,Credit,39773.79,UPI
T018090,A06992,06-09-2024,Credit,18608.5,IMPS
T018091,A02590,12-05-2024,Credit,61417.86,ATM
T018092,A07408,08-12-2024,Debit,35293.19,ATM
T018093,A12861,21-01-2026,Credit,86312.09,NEFT
T018094,A07407,23-03-2026,Debit,81628.27,NEFT
T018095,A14724,26-08-2024,Credit,-87420.67,IMPS
T018096,A08131,14-10-2024,Debit,68184.89,IMPS
T018097,A12781,07-01-2025,Credit,5034.51,IMPS
T018098,A02138,17-01-2026,Debit,88064.91,ATM
T018099,A12413,11-08-2024,Credit,95854.88,UPI
T018100,A05444,01-01-2025,Credit,95054.53,UPI
T018101,A01324,10-01-2026,Credit,62949.52,NEFT
T018102,A14845,22-09-2024,Debit,18885.91,UPI
T018103,A04365,05-06-2024,Credit,58574.97,IMPS
T018104,A01949,05-09-2025,Debit,35667.04,NEFT
T018105,A06452,03-02-2025,Debit,93988.6,UPI
T018106,A14985,31-03-2025,Debit,59277.84,UPI
T018107,A00086,15-03-2026,Credit,75468.4,NEFT
T018108,A06154,12-05-2025,Credit,43354.05,UPI
T018109,A05637,25-11-2024,Debit,1335.89,IMPS
T018110,A10205,18-05-2025,Debit,83056.35,ATM
T018111,A07375,25-04-2025,Debit,69536.06,IMPS
T018112,A08048,28-06-2024,Credit,91833.03,ATM
T018113,A02505,19-08-2025,Credit,83326.67,UPI
T018114,A04625,17-10-2024,Credit,77505.47,UPI
T018115,A05000,11-02-2025,Credit,34293.42,NEFT
T018116,A13729,05-01-2026,Credit,18256.39,UPI
T018117,A02903,05-04-2025,Credit,98487.44,IMPS
T018118,A12330,06-05-2025,Credit,87595.3,IMPS
T018119,A02844,01-12-2024,Debit,94899.26,UPI
T018120,A14047,12-02-2026,Debit,84202.83,ATM
T018121,A02135,22-02-2025,Credit,31042.5,UPI
T018122,A02262,19-03-2026,Debit,47786.45,ATM
T018123,A11569,29-04-2025,Credit,21573.73,UPI
T018124,A06953,18-11-2024,Debit,-50114.21,ATM
T018125,A13141,13-05-2024,Debit,13153.73,ATM
T018126,A10799,04-12-2024,Debit,53685.81,UPI
T018127,A05244,28-01-2025,Credit,38031.75,ATM
T018128,A13915,27-10-2024,Credit,21363.15,NEFT
T018129,A00774,16-05-2024,Credit,29139.55,IMPS
T018130,A10160,24-06-2024,Credit,70337.08,NEFT
T018131,A12229,25-06-2024,Debit,92823.86,NEFT
T018132,A09444,22-04-2026,Debit,87681.5,ATM
T018133,A10082,24-06-2025,Debit,4655.1,ATM
T018134,A11874,22-01-2025,Debit,88159.66,ATM
T018135,A14697,21-02-2026,Credit,85245.96,UPI
T018136,A01876,27-09-2024,Credit,42445.71,NEFT
T018137,A08004,18-10-2025,Debit,86127.86,UPI
T018138,A11520,08-06-2025,Credit,41245.53,ATM
T018139,A05378,30-12-2024,Credit,82924.56,NEFT
T018140,A10339,03-09-2025,Credit,62432.64,UPI
T018141,A12731,09-03-2026,Debit,10080.56,UPI
T018142,A10103,24-11-2025,Credit,72395.49,ATM
T018143,A08768,16-02-2025,Credit,93891.66,ATM
T018144,A14249,05-10-2024,Credit,86650.12,IMPS
T018145,A04246,18-01-2025,Debit,77514.37,NEFT
T018146,A04953,01-09-2025,Credit,81007.03,ATM
T018147,A11245,02-04-2026,Debit,16521.5,NEFT
T018148,A04446,30-04-2024,Credit,48117.52,IMPS
T018149,A01727,28-10-2024,Credit,8175.06,IMPS
T018150,A08150,16-11-2025,Debit,52071.56,NEFT
T018151,A02049,02-04-2025,Credit,93294.48,UPI
T018152,A14232,06-08-2024,Debit,47566.79,IMPS
T018153,A04971,12-03-2026,Debit,97817.03,NEFT
T018154,A14001,03-02-2025,Debit,17032.71,UPI
T018155,A02377,05-12-2024,Debit,28388.86,IMPS
T018156,A00532,16-01-2026,Debit,89112.51,ATM
T018157,A00485,02-01-2025,Debit,92318.61,UPI
T018158,A05592,04-11-2024,Credit,7532.17,IMPS
T018159,A14033,15-12-2024,Debit,14048.79,ATM
T018160,A02430,28-04-2025,Debit,4736.1,NEFT
T018161,A12379,03-01-2026,Debit,71790,IMPS
T018162,A06627,26-06-2024,Credit,45225.24,ATM
T018163,A13596,02-03-2026,Debit,32047.81,UPI
T018164,A01742,30-03-2025,Credit,35569.57,NEFT
T018165,A11611,23-11-2025,Debit,98154.27,NEFT
T018166,A04045,09-11-2024,Credit,-52721.25,NEFT
T018167,A01246,02-01-2026,Credit,73782.99,UPI
T018168,A14030,05-04-2025,Debit,4524.28,ATM
T018169,A99999,12-05-2024,Credit,90495.49,UPI
T018170,A03291,02-01-2026,Credit,93533.16,UPI
T018171,A02104,26-07-2025,Debit,28626.48,UPI
T018172,A09973,14-02-2026,Credit,36911.81,IMPS
T018173,A09915,24-05-2024,Debit,65944.07,ATM
T018174,A07980,08-09-2024,Debit,16334.9,ATM
T018175,A14436,06-05-2024,Debit,60191.95,UPI
T018176,A02181,15-11-2025,Credit,46338.32,IMPS
T018177,A00033,31-08-2025,Credit,1397.34,ATM
T018178,A08600,13-07-2024,Debit,25531.38,IMPS
T018179,A07662,27-01-2026,Debit,55299.97,IMPS
T018180,A05090,24-02-2026,Credit,11536.47,UPI
T018181,A04038,16-04-2025,Credit,4762.77,ATM
T018182,A06965,27-02-2025,Credit,61874.76,ATM
T018183,A08414,15-11-2025,Credit,60852.72,ATM
T018184,A02234,17-12-2024,Credit,72477.56,UPI
T018185,A07179,30-09-2025,Credit,31253.73,NEFT
T018186,A03123,24-09-2025,Debit,36313.51,ATM
T018187,A07942,25-07-2024,Debit,24202.31,IMPS
T018188,A10668,16-05-2025,Credit,67833.63,ATM
T018189,A10863,10-05-2024,Credit,27318.47,ATM
T018190,A10868,23-05-2025,Debit,37466.77,UPI
T018191,A04886,20-01-2025,Credit,90769.81,NEFT
T018192,A09013,24-06-2025,Debit,47882.68,UPI
T018193,A14128,29-09-2024,Debit,52714.43,NEFT
T018194,A13370,11-02-2025,Credit,81521.71,IMPS
T018195,A09900,30-12-2025,Debit,75413.83,ATM
T018196,A01971,13-12-2024,Credit,44552.57,IMPS
T018197,A12936,12-06-2024,Credit,36300.12,ATM
T018198,A12275,12-11-2025,Debit,94066.48,NEFT
T018199,A06053,01-04-2025,Debit,50687.76,UPI
T018200,A03228,22-09-2024,Credit,19959.91,UPI
T018201,A02252,28-12-2025,Credit,58835.91,IMPS
T018202,A05388,18-11-2024,Debit,26329.04,ATM
T018203,A00084,21-07-2024,Debit,86991.26,IMPS
T018204,A11152,12-09-2025,Debit,73870.98,ATM
T018205,A13020,30-04-2025,Debit,19617.3,ATM
T018206,A00153,24-04-2026,Debit,11512.23,ATM
T018207,A10868,27-02-2026,Debit,71816.43,IMPS
T018208,A00325,20-10-2024,Debit,51769.52,IMPS
T018209,A13404,08-10-2024,Credit,71624.46,IMPS
T018210,A13476,06-06-2024,Debit,61605.03,UPI
T018211,A07303,24-02-2025,Credit,78176.03,ATM
T018212,A14636,23-05-2025,Debit,6573.92,NEFT
T018213,A14825,19-10-2024,Debit,20674.45,NEFT
T018214,A03889,30-05-2025,Credit,80702.44,NEFT
T018215,A14748,12-05-2025,Credit,62710.45,ATM
T018216,A06256,21-11-2024,Credit,20937.7,ATM
T018217,A13522,18-05-2024,Credit,40663.85,NEFT
T018218,A02042,03-10-2025,Debit,49219.06,ATM
T018219,A07838,01-12-2025,Credit,47290.05,NEFT
T018220,A12347,25-10-2024,Debit,8670.71,IMPS
T018221,A14576,15-09-2024,Debit,92122.48,ATM
T018222,A14792,08-08-2024,Credit,31614.18,NEFT
T018223,A00992,29-07-2025,Credit,22901.76,ATM
T018224,A07002,05-07-2025,Credit,24145.18,IMPS
T018225,A01051,07-05-2025,Debit,75603.98,ATM
T018226,A06778,09-09-2025,Debit,55791.58,ATM
T018227,A14175,24-06-2025,Debit,23606.73,IMPS
T018228,A02450,27-10-2025,Debit,16524.46,NEFT
T018229,A05510,01-02-2025,Credit,48749.42,NEFT
T018230,A10063,23-11-2025,Credit,12450.78,NEFT
T018231,A12508,10-06-2025,Debit,45251.38,UPI
T018232,A05059,07-12-2025,Credit,67292.18,UPI
T018233,A07533,25-01-2026,Debit,41451,NEFT
T018234,A11162,14-12-2025,Debit,72549.01,ATM
T018235,A14733,06-05-2024,Credit,97736.5,IMPS
T018236,A05219,21-01-2025,Debit,15242.89,NEFT
T018237,A04369,12-11-2025,Credit,51712.86,IMPS
T018238,A14582,26-06-2024,Credit,76417.25,UPI
T018239,A00773,09-01-2025,Debit,26599.47,IMPS
T018240,A03939,18-12-2025,Debit,61318.78,UPI
T018241,A08504,01-06-2024,Debit,90759.65,IMPS
T018242,A12877,31-12-2024,Credit,56253.59,NEFT
T018243,A10506,14-01-2026,Credit,4558.58,IMPS
T018244,A14646,16-06-2024,Credit,60126.68,ATM
T018245,A03112,14-11-2025,Debit,80593.94,NEFT
T018246,A13746,07-01-2026,Credit,77604.05,NEFT
T018247,A10310,06-02-2025,Credit,9265.7,NEFT
T018248,A03401,16-04-2025,Debit,30195.42,IMPS
T018249,A06071,22-08-2024,Debit,70458.43,NEFT
T018250,A04513,29-06-2025,Debit,44465.27,ATM
T018251,A06618,23-03-2026,Credit,76982.81,IMPS
T018252,A12363,30-03-2025,Debit,60279.91,ATM
T018253,A03623,28-05-2025,Credit,30396.27,NEFT
T018254,A10927,16-01-2026,Debit,16772.24,ATM
T018255,A10216,10-11-2024,Credit,70127.94,UPI
T018256,A10653,21-05-2024,Credit,56005.77,UPI
T018257,A07161,02-09-2024,Debit,87933.41,NEFT
T018258,A13861,04-08-2025,Debit,67923.73,ATM
T018259,A04534,26-04-2025,Credit,37875.68,IMPS
T018260,A03650,18-05-2024,Debit,56721.49,ATM
T018261,A07577,07-02-2026,Credit,43099.64,UPI
T018262,A04578,16-11-2024,Credit,78701.25,UPI
T018263,A03294,08-01-2025,Debit,59882.62,ATM
T018264,A02675,31-07-2024,Debit,83411.41,ATM
T018265,A02214,06-08-2025,Credit,25610.8,UPI
T018266,A01826,30-11-2024,Credit,31563.95,NEFT
T018267,A11477,07-01-2026,Debit,-22989.07,NEFT
T018268,A03497,17-02-2025,Debit,77641.88,UPI
T018269,A07402,24-04-2026,Debit,33894.43,IMPS
T018270,A12685,30-07-2024,Credit,4821.22,ATM
T018271,A09547,11-08-2025,Debit,59613.44,ATM
T018272,A03561,07-03-2026,Credit,19198.47,ATM
T018273,A07438,01-03-2026,Credit,85153.6,NEFT
T018274,A02855,07-05-2025,Credit,48128.84,IMPS
T018275,A99999,12-01-2026,Credit,88865.18,IMPS
T018276,A01129,05-03-2025,Credit,45483.21,IMPS
T018277,A07437,08-03-2025,Debit,13227.41,IMPS
T018278,A02671,25-11-2024,Debit,3422.79,IMPS
T018279,A08807,17-10-2025,Debit,28932.9,NEFT
T018280,A08656,16-11-2025,Debit,69448.3,NEFT
T018281,A09354,16-05-2024,Credit,32752.58,ATM
T018282,A00537,09-09-2024,Credit,4007.67,NEFT
T018283,A09111,15-05-2025,Credit,21708.8,IMPS
T018284,A07939,11-05-2025,Debit,72892.74,IMPS
T018285,A00317,05-10-2025,Credit,21290.51,IMPS
T018286,A03433,22-12-2025,Credit,3574.74,ATM
T018287,A07771,16-01-2026,Credit,95651.04,IMPS
T018288,A14000,24-11-2025,Debit,88384.39,UPI
T018289,A02696,10-02-2026,Debit,98166.25,ATM
T018290,A14024,09-01-2025,Credit,79425.01,NEFT
T018291,A09705,26-10-2025,Debit,66310.11,NEFT
T018292,A06681,25-03-2025,Credit,45552.38,IMPS
T018293,A07439,16-09-2024,Credit,90148.74,ATM
T018294,A10081,05-12-2025,Credit,31222.33,NEFT
T018295,A10770,24-08-2024,Credit,67100.88,UPI
T018296,A10368,07-12-2024,Credit,13452.89,ATM
T018297,A10550,02-05-2024,Debit,65752.52,ATM
T018298,A03535,16-02-2025,Credit,4483.73,IMPS
T018299,A07556,02-08-2025,Credit,53755.69,IMPS
T018300,A06180,08-10-2025,Credit,85740.23,IMPS
T018301,A05723,12-05-2024,Credit,42913.79,UPI
T018302,A02020,04-11-2024,Debit,84578.63,IMPS
T018303,A11080,11-08-2024,Debit,50956.64,IMPS
T018304,A05429,12-06-2025,Debit,88538.4,IMPS
T018305,A03010,09-01-2026,Credit,84418.13,IMPS
T018306,A05834,25-04-2025,Credit,-12614.57,ATM
T018307,A14276,13-02-2025,Credit,55110.43,NEFT
T018308,A12587,19-03-2025,Debit,54055,ATM
T018309,A04998,25-02-2025,Debit,85682.51,UPI
T018310,A13501,20-03-2026,Credit,27733.7,NEFT
T018311,A12206,20-09-2024,Debit,61840.73,ATM
T018312,A01193,08-11-2025,Credit,79528.74,NEFT
T018313,A10200,25-01-2026,Credit,53150.34,ATM
T018314,A07699,06-09-2025,Debit,95699.63,NEFT
T018315,A04865,18-06-2024,Credit,4051.33,IMPS
T018316,A12935,06-05-2024,Credit,94547.21,NEFT
T018317,A01913,02-02-2025,Credit,96828.36,ATM
T018318,A10883,21-05-2025,Credit,45810.06,ATM
T018319,A08982,19-05-2025,Debit,3633.9,NEFT
T018320,A08293,28-01-2026,Credit,-58495.35,NEFT
T018321,A13975,04-04-2026,Debit,6100.15,IMPS
T018322,A02425,24-04-2026,Credit,35711.54,IMPS
T018323,A04136,30-06-2024,Debit,1623.87,NEFT
T018324,A08017,18-07-2024,Debit,3213.75,ATM
T018325,A10924,02-09-2024,Credit,80634.91,IMPS
T018326,A07004,19-02-2026,Debit,76729.4,NEFT
T018327,A03980,18-09-2025,Debit,18023.88,UPI
T018328,A05550,01-02-2026,Debit,82184.55,UPI
T018329,A03578,11-04-2025,Debit,28224.22,IMPS
T018330,A09250,04-02-2026,Credit,66590.45,ATM
T018331,A01278,21-05-2025,Credit,11524.21,NEFT
T018332,A02858,01-10-2024,Credit,13792.82,NEFT
T018333,A09556,16-02-2026,Credit,2553.89,UPI
T018334,A14371,09-07-2025,Debit,48181.73,ATM
T018335,A00860,26-06-2024,Debit,32667.05,ATM
T018336,A07925,16-04-2025,Debit,24549.89,NEFT
T018337,A00912,12-09-2025,Credit,37069.77,IMPS
T018338,A02384,02-05-2024,Debit,31849.79,NEFT
T018339,A11378,01-12-2024,Credit,77104.93,ATM
T018340,A07954,25-01-2026,Credit,31205.24,UPI
T018341,A00390,18-02-2026,Debit,4634.08,UPI
T018342,A07601,13-10-2025,Credit,69849.9,UPI
T018343,A13930,13-01-2025,Debit,84252.41,IMPS
T018344,A06484,09-12-2025,Credit,91577.62,NEFT
T018345,A10862,15-07-2024,Debit,-39132.8,ATM
T018346,A11478,05-04-2025,Debit,-41755.89,UPI
T018347,A03033,08-11-2025,Credit,83984.67,ATM
T018348,A00872,12-09-2024,Debit,73606.95,NEFT
T018349,A99999,08-08-2025,Credit,89403.88,UPI
T018350,A12235,01-08-2024,Credit,40761.53,IMPS
T018351,A06600,11-08-2024,Debit,50148.93,ATM
T018352,A99999,11-10-2025,Debit,7009.97,NEFT
T018353,A01961,23-01-2025,Credit,14724.36,UPI
T018354,A13429,04-02-2026,Debit,388.9,UPI
T018355,A06776,09-11-2024,Debit,49566.85,UPI
T018356,A02796,27-03-2026,Credit,99552.45,NEFT
T018357,A12664,28-02-2025,Debit,51934.84,ATM
T018358,A13243,01-12-2024,Debit,81909.16,UPI
T018359,A04210,01-04-2026,Debit,8138.08,ATM
T018360,A14241,22-10-2024,Credit,4151.61,UPI
T018361,A01918,21-03-2026,Credit,38171.06,IMPS
T018362,A14763,02-12-2025,Credit,59760.48,IMPS
T018363,A10275,26-12-2025,Credit,2269.92,IMPS
T018364,A00339,31-05-2025,Credit,56428.87,NEFT
T018365,A07356,05-02-2025,Credit,18431.87,NEFT
T018366,A01770,11-11-2024,Credit,64651.24,IMPS
T018367,A01554,12-09-2024,Debit,38152.62,IMPS
T018368,A03655,24-05-2024,Credit,58041.98,ATM
T018369,A12981,17-07-2024,Credit,68315.25,UPI
T018370,A07732,27-08-2025,Debit,57438.47,IMPS
T018371,A09301,30-08-2024,Debit,48264.07,UPI
T018372,A08969,11-04-2025,Credit,54929.16,UPI
T018373,A06176,23-01-2025,Credit,50830.09,UPI
T018374,A01178,24-09-2025,Credit,44730.71,ATM
T018375,A99999,14-04-2026,Credit,46112.28,UPI
T018376,A14742,30-10-2024,Credit,78581.07,ATM
T018377,A09036,03-05-2024,Debit,814.31,NEFT
T018378,A10540,24-11-2024,Credit,94685.86,UPI
T018379,A05653,27-07-2024,Credit,83425.14,ATM
T018380,A10594,27-02-2025,Credit,79787.23,NEFT
T018381,A03563,29-04-2024,Credit,32169.17,ATM
T018382,A04676,01-04-2026,Debit,6653.81,ATM
T018383,A02114,21-10-2024,Debit,12564.09,IMPS
T018384,A10805,31-08-2024,Credit,29192.67,UPI
T018385,A05483,30-01-2026,Credit,35790.84,NEFT
T018386,A14683,27-03-2026,Debit,24303.81,UPI
T018387,A02981,10-06-2025,Credit,68841.43,UPI
T018388,A01526,10-12-2024,Debit,72010.8,IMPS
T018389,A03675,28-11-2025,Debit,50141.31,IMPS
T018390,A14253,16-01-2025,Debit,46270.88,NEFT
T018391,A10530,29-01-2025,Debit,53479.16,IMPS
T018392,A04269,03-06-2025,Debit,22252.2,UPI
T018393,A99999,03-01-2026,Credit,48090.76,ATM
T018394,A10705,17-02-2026,Debit,55975.13,ATM
T018395,A08495,27-06-2025,Debit,39607.57,NEFT
T018396,A99999,14-12-2025,Debit,94888.81,IMPS
T018397,A13063,20-04-2026,Debit,84808.08,NEFT
T018398,A00483,26-12-2025,Credit,11837.38,NEFT
T018399,A14717,08-10-2024,Debit,4502.81,UPI
T018400,A08388,16-05-2024,Credit,13176.65,ATM
T018401,A10356,01-02-2025,Debit,28902.52,NEFT
T018402,A05605,07-04-2025,Credit,83048.52,UPI
T018403,A05270,11-06-2025,Credit,79957.15,IMPS
T018404,A05237,27-03-2025,Debit,22638.48,UPI
T018405,A08016,12-09-2025,Credit,39770.07,NEFT
T018406,A13411,07-05-2025,Credit,12872.67,ATM
T018407,A99999,03-05-2025,Debit,76118.43,ATM
T018408,A02463,24-06-2025,Credit,51578.46,NEFT
T018409,A13157,25-04-2025,Debit,25012.47,ATM
T018410,A01539,14-01-2026,Credit,37065.81,UPI
T018411,A05308,30-01-2025,Debit,22204.5,NEFT
T018412,A12601,29-09-2025,Debit,2006.48,UPI
T018413,A04254,13-08-2024,Debit,57888.59,UPI
T018414,A06748,17-07-2024,Debit,44504.09,UPI
T018415,A05863,26-06-2024,Credit,48901.5,IMPS
T018416,A08498,10-03-2025,Credit,29619.76,UPI
T018417,A09722,07-04-2026,Debit,71375.26,IMPS
T018418,A14092,03-02-2025,Debit,18729.71,IMPS
T018419,A04379,06-02-2026,Credit,46603.46,ATM
T018420,A08889,26-10-2025,Debit,52591.62,UPI
T018421,A05599,22-08-2024,Credit,42574.35,UPI
T018422,A02473,29-10-2024,Credit,38549.75,IMPS
T018423,A12168,10-07-2025,Credit,81903.93,NEFT
T018424,A12921,30-12-2025,Credit,75160.2,NEFT
T018425,A09711,08-04-2025,Debit,94849.69,UPI
T018426,A02720,02-09-2025,Credit,-29737.74,NEFT
